9.057129521144471340e+00,3.659329460933048672e+00,4.365172437426791952e+00,4.643250688153907291e+00,2.703697947388285172e+00,1.828270346582922201e+00
3.659329460933048672e+00,3.268547312719098041e+00,1.453088801746703407e+00,1.634206676554940341e+00,1.232962620070669146e+00,4.431864951850862377e-01
4.365172437426791952e+00,1.453088801746703407e+00,3.944161104156760356e+00,2.451951256614378849e+00,1.716083893564342988e+00,9.572104211246315053e-01
4.643250688153907291e+00,1.634206676554940341e+00,2.451951256614378849e+00,4.764319131479095581e+00,1.922788170985410439e+00,1.734108670273238229e+00
2.703697947388285172e+00,1.232962620070669146e+00,1.716083893564342988e+00,1.922788170985410439e+00,2.728055186207306804e+00,7.076046742863263406e-01
1.828270346582922201e+00,4.431864951850862377e-01,9.572104211246315053e-01,1.734108670273238229e+00,7.076046742863263406e-01,1.333729267607940860e+00
